Date,MeanR,StdR,Code
05/07/2020,1.257713499,0.054520264,CV
06/07/2020,1.108871984,0.049993627,CV
07/07/2020,1.070252885,0.048264061,CV
08/07/2020,1.105937074,0.048107106,CV
09/07/2020,1.10166852,0.04733966,CV
10/07/2020,1.113169872,0.047484253,CV
11/07/2020,1.032787374,0.045588017,CV
12/07/2020,0.89906483,0.041834615,CV
13/07/2020,1.029572088,0.04464367,CV
14/07/2020,0.961481785,0.043043021,CV
15/07/2020,1.001003119,0.044088285,CV
16/07/2020,1.161401772,0.047157987,CV
17/07/2020,1.077766965,0.045907535,CV
18/07/2020,1.127743278,0.046639417,CV
19/07/2020,1.108557586,0.045723887,CV
20/07/2020,1.112545638,0.045369288,CV
21/07/2020,1.092078866,0.044366936,CV
22/07/2020,1.079846325,0.044018763,CV
23/07/2020,1.10919109,0.043829833,CV
24/07/2020,1.076489612,0.043033278,CV
25/07/2020,1.070022299,0.042394112,CV
26/07/2020,1.138712732,0.044044646,CV
27/07/2020,1.030104127,0.041353653,CV
28/07/2020,1.019795128,0.040457311,CV
29/07/2020,0.952352924,0.038777988,CV
30/07/2020,0.843656204,0.037026057,CV
31/07/2020,0.839483344,0.037205122,CV
01/08/2020,0.785944998,0.036431258,CV
02/08/2020,0.877923606,0.039611546,CV
03/08/2020,0.92450252,0.04136295,CV
04/08/2020,0.966815514,0.04167402,CV
05/08/2020,0.997953844,0.043086527,CV
06/08/2020,1.018704771,0.04417766,CV
07/08/2020,1.048055161,0.044332868,CV
23/03/2020,2.144423365,0.208414132,CY
24/03/2020,1.925071033,0.181354116,CY
25/03/2020,1.725061813,0.157661231,CY
26/03/2020,1.687722009,0.148721697,CY
27/03/2020,1.599012344,0.135315556,CY
28/03/2020,1.496888697,0.124784485,CY
29/03/2020,1.685394757,0.126524535,CY
30/03/2020,1.609187716,0.117608448,CY
31/03/2020,1.594578874,0.111338276,CY
01/04/2020,1.819250724,0.115340094,CY
02/04/2020,1.735597089,0.107121309,CY
03/04/2020,1.75530499,0.101370471,CY
04/04/2020,1.624698363,0.092114415,CY
05/04/2020,1.498036732,0.084727995,CY
06/04/2020,1.361056938,0.075855307,CY
07/04/2020,1.346239964,0.07415368,CY
08/04/2020,1.352320996,0.071151036,CY
09/04/2020,1.354644787,0.068440658,CY
10/04/2020,1.326014868,0.065966931,CY
11/04/2020,1.269055649,0.063723769,CY
12/04/2020,1.157819141,0.058664631,CY
13/04/2020,1.152673642,0.056954785,CY
14/04/2020,1.125495264,0.05536808,CY
15/04/2020,1.004323387,0.051881377,CY
16/04/2020,0.954948059,0.049853288,CY
17/04/2020,0.896894922,0.048397532,CY
18/04/2020,0.86013811,0.047401252,CY
19/04/2020,0.844155355,0.047421863,CY
20/04/2020,0.831526356,0.04718977,CY
21/04/2020,0.811067279,0.047775563,CY
22/04/2020,0.764954837,0.047232545,CY
23/04/2020,0.697838018,0.046173582,CY
24/04/2020,0.664392309,0.046324906,CY
25/04/2020,0.655637831,0.047714483,CY
26/04/2020,0.664018742,0.049186545,CY
27/04/2020,0.617680708,0.049510167,CY
28/04/2020,0.588710424,0.05031963,CY
29/04/2020,0.573272141,0.051469085,CY
30/04/2020,0.558183963,0.052806359,CY
01/05/2020,0.565526186,0.05551285,CY
02/05/2020,0.593331252,0.059097253,CY
03/05/2020,0.65475107,0.06528075,CY
04/05/2020,0.683884962,0.06936557,CY
05/05/2020,0.672674625,0.071177959,CY
06/05/2020,0.705021384,0.074296922,CY
07/05/2020,0.754699782,0.079039284,CY
08/05/2020,0.733425379,0.079499277,CY
09/05/2020,0.725183395,0.081201461,CY
10/05/2020,0.74944137,0.083742071,CY
11/05/2020,0.765522927,0.08651346,CY
12/05/2020,0.671900855,0.082234099,CY
13/05/2020,0.660933541,0.084333997,CY
14/05/2020,0.645898444,0.085335619,CY
15/05/2020,0.640275543,0.087341582,CY
16/05/2020,0.645676712,0.0919225,CY
17/05/2020,0.608939743,0.091559262,CY
18/05/2020,0.637260092,0.097483241,CY
19/05/2020,0.636277408,0.100040181,CY
20/05/2020,0.666284984,0.107488566,CY
21/05/2020,0.621737436,0.105883357,CY
22/05/2020,0.700655733,0.115985703,CY
23/05/2020,0.725156212,0.122618526,CY
24/05/2020,0.807594969,0.132137714,CY
25/05/2020,0.821110441,0.13748872,CY
26/05/2020,0.851375587,0.141046723,CY
27/05/2020,0.826326886,0.142018078,CY
28/05/2020,0.848676137,0.145167974,CY
29/05/2020,0.824547056,0.144777035,CY
30/05/2020,0.794317552,0.144231071,CY
31/05/2020,0.768376908,0.142415716,CY
01/06/2020,0.910314779,0.158217797,CY
02/06/2020,0.992918696,0.170234617,CY
03/06/2020,1.063092548,0.175926934,CY
04/06/2020,1.031086266,0.174231496,CY
05/06/2020,0.964307544,0.167136171,CY
06/06/2020,0.967861156,0.165224722,CY
07/06/2020,0.859214591,0.158047076,CY
08/06/2020,0.986371581,0.167716776,CY
09/06/2020,1.004047335,0.172062862,CY
10/06/2020,1.066635959,0.181025521,CY
11/06/2020,1.03535103,0.176230902,CY
12/06/2020,1.146585459,0.183356536,CY
13/06/2020,1.070904504,0.175253117,CY
14/06/2020,1.141872478,0.179565991,CY
15/06/2020,1.036900475,0.170008613,CY
16/06/2020,0.94322062,0.161762404,CY
17/06/2020,0.777696267,0.147178479,CY
18/06/2020,0.798503689,0.150106148,CY
19/06/2020,0.772868142,0.151976366,CY
20/06/2020,0.806329006,0.158655043,CY
21/06/2020,0.74575262,0.154105089,CY
22/06/2020,0.649334971,0.150116287,CY
23/06/2020,0.68709561,0.157873726,CY
24/06/2020,0.696603683,0.165240675,CY
25/06/2020,0.744511255,0.175855489,CY
26/06/2020,0.567366226,0.157794795,CY
27/06/2020,0.707759342,0.183973632,CY
28/06/2020,0.60566064,0.173416868,CY
29/06/2020,0.652092127,0.188750105,CY
30/06/2020,0.824880407,0.222104046,CY
01/07/2020,0.934024916,0.240578898,CY
02/07/2020,0.964386661,0.24753771,CY
03/07/2020,0.980746645,0.254033733,CY
04/07/2020,1.194514596,0.28301591,CY
05/07/2020,1.178631831,0.280132831,CY
06/07/2020,1.082151455,0.262231985,CY
07/07/2020,1.00156137,0.24955019,CY
08/07/2020,1.129387965,0.268777474,CY
09/07/2020,1.181842931,0.271318462,CY
10/07/2020,1.344271492,0.286434343,CY
11/07/2020,1.237367115,0.268454188,CY
12/07/2020,1.573524115,0.296578997,CY
13/07/2020,1.434732372,0.275763218,CY
14/07/2020,1.282062426,0.251630273,CY
15/07/2020,1.259810444,0.242075117,CY
16/07/2020,1.473519577,0.255077856,CY
17/07/2020,1.479154946,0.248121281,CY
18/07/2020,1.4190629,0.239416266,CY
19/07/2020,1.320746883,0.222073545,CY
20/07/2020,1.21323993,0.206977083,CY
21/07/2020,1.198760034,0.198038191,CY
22/07/2020,1.065335528,0.186080014,CY
23/07/2020,1.145578987,0.188473587,CY
24/07/2020,1.094005547,0.186324893,CY
25/07/2020,1.235160508,0.193418219,CY
26/07/2020,1.1162119,0.182288183,CY
27/07/2020,1.147902217,0.185650154,CY
28/07/2020,1.299239536,0.193135908,CY
29/07/2020,1.566438232,0.207688689,CY
30/07/2020,1.566609687,0.206275422,CY
31/07/2020,1.96913048,0.217932131,CY
01/08/2020,1.872484543,0.202168502,CY
02/08/2020,2.099935883,0.199327085,CY
03/08/2020,1.88488373,0.178305331,CY
04/08/2020,1.949446762,0.169238921,CY
05/08/2020,1.869551874,0.155362944,CY
06/08/2020,1.716442553,0.138837012,CY
07/08/2020,1.629409046,0.128601251,CY
19/03/2020,3.163501557,0.159964156,CZ
20/03/2020,2.890710602,0.142492419,CZ
21/03/2020,2.651477517,0.12388494,CZ
22/03/2020,2.323710692,0.103635431,CZ
23/03/2020,2.088049298,0.087157779,CZ
24/03/2020,1.964981319,0.076343679,CZ
25/03/2020,1.946406794,0.069275246,CZ
26/03/2020,1.973081746,0.0662566,CZ
27/03/2020,1.99306363,0.06368049,CZ
28/03/2020,1.962506637,0.060869641,CZ
29/03/2020,1.778167503,0.0543698,CZ
30/03/2020,1.643097335,0.04873764,CZ
31/03/2020,1.58359239,0.044305815,CZ
01/04/2020,1.501316748,0.03989355,CZ
02/04/2020,1.431203075,0.036148189,CZ
03/04/2020,1.367708606,0.03327447,CZ
04/04/2020,1.367812618,0.031904275,CZ
05/04/2020,1.284481927,0.029063181,CZ
06/04/2020,1.260851143,0.02737815,CZ
07/04/2020,1.217553136,0.025468813,CZ
08/04/2020,1.18243802,0.023961829,CZ
09/04/2020,1.139918051,0.022647898,CZ
10/04/2020,1.051858589,0.020804625,CZ
11/04/2020,0.960054704,0.019199578,CZ
12/04/2020,0.951971703,0.018525519,CZ
13/04/2020,0.925040676,0.017936451,CZ
14/04/2020,0.859150822,0.017090534,CZ
15/04/2020,0.847985354,0.017074328,CZ
16/04/2020,0.828836977,0.01692803,CZ
17/04/2020,0.816720985,0.017101646,CZ
18/04/2020,0.733776939,0.016478366,CZ
19/04/2020,0.774603315,0.017515087,CZ
20/04/2020,0.780696152,0.017697764,CZ
21/04/2020,0.790905249,0.01851026,CZ
22/04/2020,0.744380877,0.01825663,CZ
23/04/2020,0.691037779,0.018149282,CZ
24/04/2020,0.693320869,0.018972785,CZ
25/04/2020,0.724586801,0.019806791,CZ
26/04/2020,0.711234289,0.020491431,CZ
27/04/2020,0.735905332,0.02158916,CZ
28/04/2020,0.778661812,0.022886634,CZ
29/04/2020,0.796745736,0.02366015,CZ
30/04/2020,0.759118361,0.023308209,CZ
01/05/2020,0.751251087,0.02338828,CZ
02/05/2020,0.758744904,0.024195803,CZ
03/05/2020,0.713854437,0.02402037,CZ
04/05/2020,0.664231686,0.023584567,CZ
05/05/2020,0.659540093,0.024074823,CZ
06/05/2020,0.684371151,0.025746427,CZ
07/05/2020,0.728612973,0.027675676,CZ
08/05/2020,0.733052077,0.028971374,CZ
09/05/2020,0.711028502,0.028488966,CZ
10/05/2020,0.7232137,0.029325901,CZ
11/05/2020,0.773070773,0.031477911,CZ
12/05/2020,0.792751964,0.032216638,CZ
13/05/2020,0.792996353,0.032487306,CZ
14/05/2020,0.796092317,0.033184689,CZ
15/05/2020,0.824342777,0.034433879,CZ
16/05/2020,0.890568403,0.035742704,CZ
17/05/2020,0.904037633,0.036421049,CZ
18/05/2020,1.015937024,0.039548069,CZ
19/05/2020,0.999309136,0.038612473,CZ
20/05/2020,0.990699609,0.03745354,CZ
21/05/2020,0.956876252,0.036207333,CZ
22/05/2020,0.97606198,0.036613706,CZ
23/05/2020,1.057356357,0.038034123,CZ
24/05/2020,1.101561185,0.038518468,CZ
25/05/2020,1.078078129,0.038287404,CZ
26/05/2020,1.064009344,0.037476648,CZ
27/05/2020,1.033901516,0.036338952,CZ
28/05/2020,0.988584439,0.035180481,CZ
29/05/2020,0.985637074,0.035191933,CZ
30/05/2020,0.968363831,0.034819166,CZ
31/05/2020,0.993964239,0.035395059,CZ
01/06/2020,0.900908031,0.033359063,CZ
02/06/2020,0.910330839,0.034027139,CZ
03/06/2020,0.924813087,0.034878393,CZ
04/06/2020,0.969170599,0.036022106,CZ
05/06/2020,0.947234475,0.03529875,CZ
06/06/2020,0.902671953,0.035036895,CZ
07/06/2020,0.909143838,0.03504065,CZ
08/06/2020,0.954437017,0.036527284,CZ
09/06/2020,0.974010162,0.036889884,CZ
10/06/2020,1.033199968,0.038314193,CZ
11/06/2020,1.000507957,0.037342562,CZ
12/06/2020,1.035573154,0.038442239,CZ
13/06/2020,1.057889049,0.038269066,CZ
14/06/2020,1.042150233,0.038290006,CZ
15/06/2020,1.041150823,0.037881528,CZ
16/06/2020,1.012771158,0.03728093,CZ
17/06/2020,0.976696406,0.036418876,CZ
18/06/2020,1.060618558,0.037659977,CZ
19/06/2020,1.179271125,0.04007309,CZ
20/06/2020,1.161561854,0.03868013,CZ
21/06/2020,1.115006962,0.038157696,CZ
22/06/2020,1.033523962,0.036250845,CZ
23/06/2020,1.108810838,0.037288167,CZ
24/06/2020,1.160218403,0.037397268,CZ
25/06/2020,1.2081445,0.038269928,CZ
26/06/2020,1.270817487,0.038423573,CZ
27/06/2020,1.450126003,0.041450663,CZ
28/06/2020,1.649495817,0.043423098,CZ
29/06/2020,1.664809785,0.04421144,CZ
30/06/2020,1.589646505,0.042742274,CZ
01/07/2020,1.469157144,0.039768224,CZ
02/07/2020,1.357283388,0.036454449,CZ
03/07/2020,1.277014227,0.033613655,CZ
04/07/2020,1.260504361,0.031999055,CZ
05/07/2020,1.219732573,0.030588986,CZ
06/07/2020,1.187703128,0.029145181,CZ
07/07/2020,1.143573462,0.027902556,CZ
08/07/2020,1.114105676,0.026559902,CZ
09/07/2020,1.096370763,0.025944508,CZ
10/07/2020,1.032900977,0.02478513,CZ
11/07/2020,0.946351134,0.023146278,CZ
12/07/2020,0.820480851,0.021203366,CZ
13/07/2020,0.764260142,0.020629135,CZ
14/07/2020,0.768509924,0.021156499,CZ
15/07/2020,0.827813758,0.022514455,CZ
16/07/2020,0.865342922,0.023441936,CZ
17/07/2020,0.886060496,0.023462077,CZ
18/07/2020,0.903343256,0.024456492,CZ
19/07/2020,0.931586022,0.025071163,CZ
20/07/2020,1.013734461,0.026277131,CZ
21/07/2020,1.090232419,0.027220522,CZ
22/07/2020,1.158375793,0.027766035,CZ
23/07/2020,1.215436854,0.028152038,CZ
24/07/2020,1.301130225,0.029090273,CZ
25/07/2020,1.255309869,0.028212762,CZ
26/07/2020,1.227878261,0.027265597,CZ
27/07/2020,1.247049477,0.027354903,CZ
28/07/2020,1.291148751,0.027523209,CZ
29/07/2020,1.313650694,0.027726152,CZ
30/07/2020,1.316398588,0.026950364,CZ
31/07/2020,1.281830581,0.026351533,CZ
01/08/2020,1.224716965,0.025243887,CZ
02/08/2020,1.177433423,0.024302644,CZ
03/08/2020,1.159218374,0.023353424,CZ
04/08/2020,1.146462207,0.023048067,CZ
05/08/2020,1.116580032,0.022363308,CZ
06/08/2020,1.08200866,0.021157575,CZ
07/08/2020,1.081415141,0.020769711,CZ
15/03/2020,3.073482745,0.117822529,DE
16/03/2020,2.897967492,0.107690452,DE
17/03/2020,2.830496172,0.100931401,DE
18/03/2020,2.924907005,0.100701291,DE
19/03/2020,2.782741451,0.095286866,DE
20/03/2020,2.799063772,0.093930051,DE
21/03/2020,2.442151989,0.080822471,DE
22/03/2020,2.176036304,0.068404472,DE
23/03/2020,2.107864832,0.061197812,DE
24/03/2020,2.011978714,0.055037257,DE
25/03/2020,1.930187307,0.050314517,DE
26/03/2020,1.970627513,0.048729623,DE
27/03/2020,1.922692942,0.046243222,DE
28/03/2020,1.87575901,0.044136684,DE
29/03/2020,1.733836742,0.039769574,DE
30/03/2020,1.622392481,0.035480061,DE
31/03/2020,1.530155642,0.031445594,DE
01/04/2020,1.462769511,0.02816326,DE
02/04/2020,1.431386038,0.025731025,DE
03/04/2020,1.366847085,0.023130144,DE
04/04/2020,1.327842814,0.021112491,DE
05/04/2020,1.277897106,0.01902883,DE
06/04/2020,1.201211262,0.01672621,DE
07/04/2020,1.160565206,0.014961068,DE
08/04/2020,1.145732459,0.013590876,DE
09/04/2020,1.092096843,0.01192855,DE
10/04/2020,1.029329208,0.010386,DE
11/04/2020,0.961169195,0.008962133,DE
12/04/2020,0.942072365,0.008127295,DE
13/04/2020,0.914042683,0.007083291,DE
14/04/2020,0.874206057,0.006210002,DE
15/04/2020,0.852526699,0.00574844,DE
16/04/2020,0.8139683,0.005351943,DE
17/04/2020,0.797914642,0.005433702,DE
18/04/2020,0.778540684,0.005497327,DE
19/04/2020,0.773134041,0.005809886,DE
20/04/2020,0.782250583,0.006276864,DE
21/04/2020,0.758843602,0.006366379,DE
22/04/2020,0.728719022,0.006622929,DE
23/04/2020,0.715089061,0.007071156,DE
24/04/2020,0.707286136,0.007667955,DE
25/04/2020,0.71879403,0.008428628,DE
26/04/2020,0.717960491,0.00897394,DE
27/04/2020,0.725710539,0.009456695,DE
28/04/2020,0.760473711,0.010314825,DE
29/04/2020,0.748119753,0.010432526,DE
30/04/2020,0.739402831,0.010386047,DE
01/05/2020,0.693570039,0.009980358,DE
02/05/2020,0.695792765,0.010416382,DE
03/05/2020,0.695881401,0.011017526,DE
04/05/2020,0.685550687,0.011270168,DE
05/05/2020,0.711231621,0.012228609,DE
06/05/2020,0.70297047,0.012492277,DE
07/05/2020,0.690044324,0.012620363,DE
08/05/2020,0.69668055,0.012961215,DE
09/05/2020,0.699146357,0.013372226,DE
10/05/2020,0.703111789,0.013779296,DE
11/05/2020,0.726364221,0.014367844,DE
12/05/2020,0.73309377,0.014685228,DE
13/05/2020,0.728406373,0.014754361,DE
14/05/2020,0.697154609,0.01411962,DE
15/05/2020,0.712867069,0.014637478,DE
16/05/2020,0.725331483,0.014992603,DE
17/05/2020,0.756653379,0.015784196,DE
18/05/2020,0.768973133,0.01610278,DE
19/05/2020,0.82977275,0.017062518,DE
20/05/2020,0.821707854,0.016690794,DE
21/05/2020,0.786933227,0.015419992,DE
22/05/2020,0.772552204,0.014784186,DE
23/05/2020,0.760549147,0.014472611,DE
24/05/2020,0.771529731,0.014684993,DE
25/05/2020,0.762631626,0.014749008,DE
26/05/2020,0.794268969,0.015233983,DE
27/05/2020,0.763255464,0.014917201,DE
28/05/2020,0.824153356,0.01596822,DE
29/05/2020,0.850052735,0.016317656,DE
30/05/2020,0.845374541,0.016113052,DE
31/05/2020,0.820804446,0.015408093,DE
01/06/2020,0.843437676,0.015328641,DE
02/06/2020,0.750966251,0.013849665,DE
03/06/2020,0.719674825,0.013483407,DE
04/06/2020,0.726286763,0.013841381,DE
05/06/2020,0.729493842,0.014443192,DE
06/06/2020,0.802880034,0.016112633,DE
07/06/2020,0.83082122,0.01700283,DE
08/06/2020,0.872554008,0.017510438,DE
09/06/2020,0.861841785,0.016906634,DE
10/06/2020,0.82966075,0.016169069,DE
11/06/2020,0.765083878,0.014965782,DE
12/06/2020,0.757577356,0.014812505,DE
13/06/2020,0.747445883,0.015295973,DE
14/06/2020,0.786650208,0.015968301,DE
15/06/2020,0.815910639,0.01699006,DE
16/06/2020,0.904690038,0.018419228,DE
17/06/2020,0.950100989,0.018785624,DE
18/06/2020,1.146916776,0.020808293,DE
19/06/2020,1.142148872,0.019995971,DE
20/06/2020,1.081659163,0.017964844,DE
21/06/2020,1.118679227,0.017049706,DE
22/06/2020,1.122872674,0.016410692,DE
23/06/2020,1.158716531,0.016081435,DE
24/06/2020,1.200195912,0.016148254,DE
25/06/2020,1.223397483,0.016227967,DE
26/06/2020,1.202284558,0.015875548,DE
27/06/2020,1.223165182,0.015718998,DE
28/06/2020,1.175813249,0.015429302,DE
29/06/2020,1.165499113,0.015041,DE
30/06/2020,1.100988367,0.014254279,DE
01/07/2020,1.094043093,0.013820377,DE
02/07/2020,0.966614881,0.012731369,DE
03/07/2020,0.951040685,0.012237155,DE
04/07/2020,0.963907805,0.012488414,DE
05/07/2020,0.930733564,0.011981879,DE
06/07/2020,0.947523621,0.012180504,DE
07/07/2020,0.892796093,0.011780675,DE
08/07/2020,0.901265788,0.011974174,DE
09/07/2020,0.886873139,0.011978828,DE
10/07/2020,0.851175336,0.011862109,DE
11/07/2020,0.864413087,0.012411915,DE
12/07/2020,0.882943979,0.012746296,DE
13/07/2020,0.888984035,0.012837343,DE
14/07/2020,0.890579245,0.012933352,DE
15/07/2020,0.901395648,0.013337301,DE
16/07/2020,0.933676849,0.013679578,DE
17/07/2020,0.982099206,0.014046368,DE
18/07/2020,0.982904184,0.014005996,DE
19/07/2020,0.983154292,0.014041695,DE
20/07/2020,0.994658904,0.014055898,DE
21/07/2020,1.017322358,0.014067051,DE
22/07/2020,1.053954068,0.014180211,DE
23/07/2020,1.1040553,0.014507934,DE
24/07/2020,1.165167549,0.014990063,DE
25/07/2020,1.188594084,0.015165485,DE
26/07/2020,1.184644051,0.015023228,DE
27/07/2020,1.177820499,0.014917999,DE
28/07/2020,1.193331322,0.015055953,DE
29/07/2020,1.219602564,0.015111193,DE
30/07/2020,1.243342917,0.015535951,DE
31/07/2020,1.235259941,0.015551734,DE
01/08/2020,1.218424973,0.015474529,DE
02/08/2020,1.159214964,0.0147535,DE
03/08/2020,1.161974545,0.014613095,DE
04/08/2020,1.171582147,0.014278999,DE
05/08/2020,1.22971896,0.014630165,DE
06/08/2020,1.227998139,0.014693567,DE
07/08/2020,1.230659759,0.014635891,DE
01/04/2020,2.502487746,0.44465029,DJ
02/04/2020,2.428989533,0.390229178,DJ
03/04/2020,2.429545489,0.356970999,DJ
04/04/2020,2.027457933,0.293745508,DJ
05/04/2020,2.012904641,0.267316053,DJ
06/04/2020,2.579407719,0.282453285,DJ
07/04/2020,2.134940071,0.233376806,DJ
08/04/2020,2.518792509,0.232840901,DJ
09/04/2020,2.071688187,0.193989595,DJ
10/04/2020,1.920756507,0.171656581,DJ
11/04/2020,2.070422473,0.164534153,DJ
12/04/2020,2.013676066,0.150487677,DJ
13/04/2020,2.465156268,0.159620272,DJ
14/04/2020,2.436350571,0.147525721,DJ
15/04/2020,2.396011569,0.136096382,DJ
16/04/2020,2.681762825,0.135819032,DJ
17/04/2020,2.664162855,0.126529307,DJ
18/04/2020,2.111202142,0.102451941,DJ
19/04/2020,2.006057915,0.089995194,DJ
20/04/2020,1.642519651,0.073209093,DJ
21/04/2020,1.640848088,0.068081613,DJ
22/04/2020,1.450924967,0.059042646,DJ
23/04/2020,1.352186293,0.053440473,DJ
24/04/2020,1.263277406,0.048726168,DJ
25/04/2020,1.161671351,0.044221819,DJ
26/04/2020,1.10621304,0.041676843,DJ
27/04/2020,0.985781376,0.03833177,DJ
28/04/2020,0.942587263,0.036899609,DJ
29/04/2020,0.859985391,0.034697893,DJ
30/04/2020,0.680910307,0.030982793,DJ
01/05/2020,0.522011606,0.027957018,DJ
02/05/2020,0.58600069,0.030906392,DJ
03/05/2020,0.448079616,0.027796365,DJ
04/05/2020,0.502285393,0.03159945,DJ
05/05/2020,0.362854667,0.028101063,DJ
06/05/2020,0.349748731,0.029191826,DJ
07/05/2020,0.390647804,0.033462572,DJ
08/05/2020,0.412247301,0.037101062,DJ
09/05/2020,0.621115783,0.049629101,DJ
10/05/2020,0.708462727,0.055880776,DJ
11/05/2020,0.777826243,0.060542426,DJ
12/05/2020,0.78102648,0.060443835,DJ
13/05/2020,0.840463767,0.064245096,DJ
14/05/2020,0.883759705,0.066403129,DJ
15/05/2020,0.981498583,0.070066346,DJ
16/05/2020,1.022146412,0.07131268,DJ
17/05/2020,1.343110181,0.081038398,DJ
18/05/2020,1.803054931,0.09369591,DJ
19/05/2020,2.030710834,0.096898815,DJ
20/05/2020,2.488875164,0.103334623,DJ
21/05/2020,2.670462648,0.106940504,DJ
22/05/2020,2.645393961,0.104487824,DJ
23/05/2020,1.995854785,0.082044116,DJ
24/05/2020,1.625548016,0.063805575,DJ
25/05/2020,1.674883011,0.059653002,DJ
26/05/2020,1.471143214,0.05123021,DJ
27/05/2020,1.585670239,0.050716903,DJ
28/05/2020,1.65801415,0.049819085,DJ
29/05/2020,1.482084923,0.044682067,DJ
30/05/2020,1.573152376,0.045020832,DJ
31/05/2020,1.512181988,0.042585186,DJ
01/06/2020,1.457969367,0.039566906,DJ
02/06/2020,1.420771206,0.037620628,DJ
03/06/2020,1.28937257,0.033875558,DJ
04/06/2020,1.159345838,0.030307982,DJ
05/06/2020,1.030655502,0.027344153,DJ
06/06/2020,1.039040819,0.026987886,DJ
07/06/2020,1.05401609,0.026082232,DJ
08/06/2020,0.979270969,0.024212373,DJ
09/06/2020,1.008538278,0.02450948,DJ
10/06/2020,0.908859103,0.02279618,DJ
11/06/2020,0.81267845,0.02177217,DJ
12/06/2020,0.858081968,0.02272693,DJ
13/06/2020,0.726953513,0.020942068,DJ
14/06/2020,0.670263469,0.02055277,DJ
15/06/2020,0.595047203,0.020169061,DJ
16/06/2020,0.520574478,0.019329097,DJ
17/06/2020,0.455611867,0.019199061,DJ
18/06/2020,0.415600467,0.01953059,DJ
19/06/2020,0.409060464,0.020953881,DJ
20/06/2020,0.412827719,0.022847237,DJ
21/06/2020,0.440838457,0.025254364,DJ
22/06/2020,0.423916465,0.026218163,DJ
23/06/2020,0.423145824,0.028110683,DJ
24/06/2020,0.426199826,0.030121192,DJ
25/06/2020,0.439981875,0.032371925,DJ
26/06/2020,0.418608065,0.033191144,DJ
27/06/2020,0.447382312,0.036757569,DJ
28/06/2020,0.457351036,0.038445897,DJ
29/06/2020,0.44133554,0.040114035,DJ
30/06/2020,0.451313594,0.041752166,DJ
01/07/2020,0.554379756,0.050114315,DJ
02/07/2020,0.603217392,0.054833612,DJ
03/07/2020,0.703076942,0.062824353,DJ
04/07/2020,0.745068865,0.064570681,DJ
05/07/2020,0.955142747,0.076301245,DJ
06/07/2020,1.031926448,0.079302671,DJ
07/07/2020,1.201902209,0.084773177,DJ
08/07/2020,1.15913071,0.079303543,DJ
09/07/2020,1.379300561,0.083615848,DJ
10/07/2020,1.327556397,0.079207287,DJ
11/07/2020,1.247354073,0.071961465,DJ
12/07/2020,1.19724207,0.067143293,DJ
13/07/2020,1.119816853,0.063626875,DJ
14/07/2020,1.004602514,0.0591066,DJ
15/07/2020,0.936678869,0.055550637,DJ
16/07/2020,0.929077779,0.055507268,DJ
17/07/2020,0.901608156,0.055364494,DJ
18/07/2020,0.915498411,0.056778988,DJ
19/07/2020,0.764420979,0.051504704,DJ
20/07/2020,0.711034623,0.050492902,DJ
21/07/2020,0.561312716,0.045980283,DJ
22/07/2020,0.568199851,0.048369427,DJ
23/07/2020,0.33476081,0.038464734,DJ
24/07/2020,0.348602554,0.041529488,DJ
25/07/2020,0.396682633,0.047540682,DJ
26/07/2020,0.496214157,0.057654536,DJ
27/07/2020,0.585517765,0.066763419,DJ
28/07/2020,0.69781545,0.076725812,DJ
29/07/2020,0.805266951,0.085105206,DJ
30/07/2020,0.771623103,0.085284006,DJ
31/07/2020,0.737381642,0.083744735,DJ
01/08/2020,0.767750193,0.086683965,DJ
02/08/2020,1.472176202,0.124362597,DJ
03/08/2020,2.106562488,0.148463784,DJ
04/08/2020,1.870708274,0.13178511,DJ
05/08/2020,2.185712982,0.134008503,DJ
06/08/2020,1.849065067,0.11333526,DJ
07/08/2020,1.587970189,0.097124013,DJ
17/03/2020,1.743793401,0.075059436,DK
18/03/2020,1.654731928,0.066666925,DK
19/03/2020,1.617387505,0.061326332,DK
20/03/2020,1.581023363,0.056532113,DK
21/03/2020,1.521952839,0.051526259,DK
22/03/2020,1.456365745,0.048306816,DK
23/03/2020,1.347143276,0.043377003,DK
24/03/2020,1.234100845,0.039312472,DK
25/03/2020,1.134714959,0.035959997,DK
26/03/2020,1.083894134,0.033542806,DK
27/03/2020,1.05036922,0.032105955,DK
28/03/2020,1.147551554,0.03313289,DK
29/03/2020,1.260194281,0.034104229,DK
30/03/2020,1.326530487,0.034253386,DK
31/03/2020,1.433834856,0.034951008,DK
01/04/2020,1.46805769,0.035473056,DK
02/04/2020,1.488186512,0.035558133,DK
03/04/2020,1.541902753,0.036278055,DK
04/04/2020,1.559221666,0.036141053,DK
05/04/2020,1.543705167,0.036004316,DK
06/04/2020,1.534358895,0.034467304,DK
07/04/2020,1.515138093,0.033714147,DK
08/04/2020,1.471054162,0.032596774,DK
09/04/2020,1.388483958,0.030004111,DK
10/04/2020,1.299741148,0.028091167,DK
11/04/2020,1.234537623,0.025645972,DK
12/04/2020,1.175369445,0.02384875,DK
13/04/2020,1.12431038,0.022232324,DK
14/04/2020,1.07067457,0.020834376,DK
15/04/2020,1.031906799,0.01983223,DK
16/04/2020,1.000526221,0.018877518,DK
17/04/2020,0.94854118,0.017800732,DK
18/04/2020,0.91087238,0.017035597,DK
19/04/2020,0.879672851,0.01694141,DK
